,date_time,temp_f,temp_c,dew_point,relative_humidity,wind_speed,visibility,pressure,weather,month
2591,2012-04-17 23:00:00,39.019999999999996,3.9,-4.8,53,17,25.0,102.17,Mostly Cloudy,4
2592,2012-04-18 00:00:00,37.22,2.9,-5.1,56,13,25.0,102.2,Clear,4
2593,2012-04-18 01:00:00,36.32,2.4,-5.7,55,15,25.0,102.18,Clear,4
2594,2012-04-18 02:00:00,33.62,0.9,-6.5,58,15,25.0,102.22,Clear,4
2595,2012-04-18 03:00:00,33.98,1.1,-7.0,55,11,25.0,102.25,Clear,4
2596,2012-04-18 04:00:00,32.72,0.4,-7.0,58,9,25.0,102.29,Clear,4
2597,2012-04-18 05:00:00,30.2,-1.0,-7.0,64,11,48.3,102.34,Clear,4
2598,2012-04-18 06:00:00,33.62,0.9,-6.3,59,9,48.3,102.41,Clear,4
2599,2012-04-18 07:00:00,36.5,2.5,-6.2,53,13,48.3,102.44,Clear,4
2600,2012-04-18 08:00:00,37.94,3.3,-5.9,51,11,48.3,102.43,Clear,4
2601,2012-04-18 09:00:00,40.1,4.5,-5.7,47,9,48.3,102.41,Clear,4
2602,2012-04-18 10:00:00,41.54,5.3,-5.1,47,9,48.3,102.36,Clear,4
2603,2012-04-18 11:00:00,44.42,6.9,-3.4,48,6,48.3,102.24,Clear,4
2604,2012-04-18 12:00:00,45.14,7.3,-4.6,43,11,48.3,102.13,Mainly Clear,4
2605,2012-04-18 13:00:00,47.480000000000004,8.6,-3.3,43,15,48.3,102.05,Mainly Clear,4
2606,2012-04-18 14:00:00,48.74,9.3,-3.2,41,7,48.3,101.97,Mainly Clear,4
2607,2012-04-18 15:00:00,50.72,10.4,-3.2,38,11,48.3,101.86,Mainly Clear,4
2608,2012-04-18 16:00:00,50.540000000000006,10.3,-3.6,37,9,48.3,101.8,Mainly Clear,4
2609,2012-04-18 17:00:00,50.36,10.2,-4.1,36,13,48.3,101.75,Mainly Clear,4
2610,2012-04-18 18:00:00,50.0,10.0,-5.5,33,7,48.3,101.7,Mainly Clear,4
2611,2012-04-18 19:00:00,47.120000000000005,8.4,-3.9,42,9,48.3,101.66,Mainly Clear,4
2612,2012-04-18 20:00:00,45.68,7.6,-4.0,44,7,25.0,101.62,Mainly Clear,4
2613,2012-04-18 21:00:00,46.22,7.9,-4.2,42,4,25.0,101.56,Mostly Cloudy,4
2614,2012-04-18 22:00:00,47.120000000000005,8.4,-4.1,41,0,25.0,101.53,Mostly Cloudy,4
2615,2012-04-18 23:00:00,44.24,6.8,-2.6,51,6,25.0,101.5,Mainly Clear,4
2616,2012-04-19 00:00:00,43.7,6.5,-2.7,52,4,25.0,101.44,Mainly Clear,4
2617,2012-04-19 01:00:00,41.9,5.5,-2.7,55,6,25.0,101.42,Clear,4
2618,2012-04-19 02:00:00,37.94,3.3,-2.8,64,7,25.0,101.33,Clear,4
2619,2012-04-19 03:00:00,39.92,4.4,-3.3,57,4,25.0,101.28,Mainly Clear,4
2620,2012-04-19 04:00:00,38.12,3.4,-3.2,62,0,25.0,101.27,Mainly Clear,4
2621,2012-04-19 05:00:00,38.12,3.4,-2.9,63,4,24.1,101.25,Mainly Clear,4
2622,2012-04-19 06:00:00,40.46,4.7,-0.8,67,4,48.3,101.28,Mostly Cloudy,4
2623,2012-04-19 07:00:00,44.78,7.1,-0.4,59,4,48.3,101.24,Mostly Cloudy,4
2624,2012-04-19 08:00:00,47.480000000000004,8.6,-1.1,50,7,48.3,101.18,Mostly Cloudy,4
2625,2012-04-19 09:00:00,53.24,11.8,-0.5,43,7,48.3,101.14,Mainly Clear,4
2626,2012-04-19 10:00:00,57.2,14.0,-0.4,37,13,48.3,101.05,Mainly Clear,4
2627,2012-04-19 11:00:00,60.44,15.8,0.5,35,19,48.3,101.02,Mostly Cloudy,4
2628,2012-04-19 12:00:00,61.88,16.6,0.9,35,15,48.3,100.95,Mostly Cloudy,4
2629,2012-04-19 13:00:00,65.12,18.4,1.7,33,20,48.3,100.88,Mostly Cloudy,4
2630,2012-04-19 14:00:00,66.74000000000001,19.3,2.6,33,17,48.3,100.78,Mostly Cloudy,4
2631,2012-04-19 15:00:00,68.36,20.2,3.9,34,28,48.3,100.69,Mostly Cloudy,4
2632,2012-04-19 16:00:00,69.25999999999999,20.7,4.0,33,26,48.3,100.65,Mostly Cloudy,4
2633,2012-04-19 17:00:00,68.0,20.0,4.3,36,24,48.3,100.62,Mainly Clear,4
2634,2012-04-19 18:00:00,65.66,18.7,4.5,39,22,48.3,100.63,Mainly Clear,4
2635,2012-04-19 19:00:00,64.4,18.0,4.1,40,15,48.3,100.69,Mainly Clear,4
2636,2012-04-19 20:00:00,61.88,16.6,4.5,45,17,25.0,100.73,Mainly Clear,4
2637,2012-04-19 21:00:00,60.980000000000004,16.1,4.5,46,11,25.0,100.72,Clear,4
2638,2012-04-19 22:00:00,57.019999999999996,13.9,4.8,54,13,25.0,100.73,Mainly Clear,4
2639,2012-04-19 23:00:00,54.68,12.6,4.6,58,9,25.0,100.78,Mainly Clear,4
2640,2012-04-20 00:00:00,54.5,12.5,2.5,50,19,25.0,100.88,Mainly Clear,4
2641,2012-04-20 01:00:00,51.620000000000005,10.9,1.8,53,19,25.0,100.91,Clear,4
2642,2012-04-20 02:00:00,49.82,9.9,1.3,55,20,25.0,100.94,Mainly Clear,4
2643,2012-04-20 03:00:00,48.379999999999995,9.1,1.5,59,15,25.0,101.0,Mainly Clear,4
2644,2012-04-20 04:00:00,47.84,8.8,1.1,58,19,25.0,101.02,Mainly Clear,4
2645,2012-04-20 05:00:00,47.66,8.7,-0.6,52,22,25.0,101.04,Mostly Cloudy,4
2646,2012-04-20 06:00:00,46.04,7.8,-0.4,56,28,24.1,101.11,Mostly Cloudy,4
2647,2012-04-20 07:00:00,44.42,6.9,0.3,63,22,24.1,101.17,Rain Showers,4
2648,2012-04-20 08:00:00,42.980000000000004,6.1,1.4,72,26,24.1,101.12,Cloudy,4
2649,2012-04-20 09:00:00,43.34,6.3,1.4,71,19,48.3,101.13,Cloudy,4
2650,2012-04-20 10:00:00,43.879999999999995,6.6,1.6,70,24,24.1,101.07,Rain,4
2651,2012-04-20 11:00:00,44.42,6.9,1.0,66,20,24.1,101.06,Cloudy,4
2652,2012-04-20 12:00:00,44.96,7.2,1.7,68,26,24.1,100.98,Rain Showers,4
2653,2012-04-20 13:00:00,45.5,7.5,2.0,68,24,24.1,100.91,Rain Showers,4
2654,2012-04-20 14:00:00,49.28,9.6,3.2,64,24,24.1,100.8,Cloudy,4
2655,2012-04-20 15:00:00,49.1,9.5,3.0,64,24,24.1,100.7,Cloudy,4
2656,2012-04-20 16:00:00,47.120000000000005,8.4,2.9,68,33,24.1,100.67,Cloudy,4
2657,2012-04-20 17:00:00,46.04,7.8,2.6,70,26,24.1,100.59,Cloudy,4
2658,2012-04-20 18:00:00,45.32,7.4,2.9,73,28,24.1,100.54,Cloudy,4
2659,2012-04-20 19:00:00,44.6,7.0,3.2,77,26,24.1,100.5,Cloudy,4
2660,2012-04-20 20:00:00,44.42,6.9,3.5,79,24,25.0,100.46,Cloudy,4
2661,2012-04-20 21:00:00,43.879999999999995,6.6,3.5,81,17,25.0,100.35,Cloudy,4
2662,2012-04-20 22:00:00,43.7,6.5,3.4,81,17,25.0,100.32,Cloudy,4
2663,2012-04-20 23:00:00,43.879999999999995,6.6,3.5,81,20,25.0,100.27,Cloudy,4
2664,2012-04-21 00:00:00,43.34,6.3,3.7,83,19,25.0,100.18,Cloudy,4
2665,2012-04-21 01:00:00,43.52,6.4,4.0,85,15,25.0,100.13,Cloudy,4
2666,2012-04-21 02:00:00,42.26,5.7,3.5,86,19,25.0,100.21,Cloudy,4
2667,2012-04-21 03:00:00,41.9,5.5,3.3,86,20,25.0,100.21,Cloudy,4
2668,2012-04-21 04:00:00,42.26,5.7,3.4,85,13,25.0,100.2,Cloudy,4
2669,2012-04-21 05:00:00,42.8,6.0,3.5,84,7,25.0,100.32,Cloudy,4
2670,2012-04-21 06:00:00,43.16,6.2,3.4,82,15,25.0,100.36,Cloudy,4
2671,2012-04-21 07:00:00,43.52,6.4,3.3,81,17,25.0,100.38,Rain Showers,4
2672,2012-04-21 08:00:00,43.16,6.2,3.3,82,17,24.1,100.42,Cloudy,4
2673,2012-04-21 09:00:00,41.9,5.5,3.4,86,19,24.1,100.49,Rain Showers,4
2674,2012-04-21 10:00:00,41.9,5.5,3.3,86,17,9.7,100.53,"Rain,Fog",4
2675,2012-04-21 11:00:00,42.08,5.6,3.5,86,11,12.9,100.59,Rain,4
2676,2012-04-21 12:00:00,41.9,5.5,3.3,86,15,9.7,100.61,"Rain,Fog",4
2677,2012-04-21 13:00:00,42.980000000000004,6.1,3.7,85,19,24.1,100.65,Rain,4
2678,2012-04-21 14:00:00,42.980000000000004,6.1,3.9,86,19,16.1,100.69,Rain,4
2679,2012-04-21 15:00:00,42.26,5.7,3.3,85,17,16.1,100.73,Rain,4
2680,2012-04-21 16:00:00,41.54,5.3,2.5,82,19,16.1,100.8,Rain,4
2681,2012-04-21 17:00:00,40.64,4.8,2.6,86,17,16.1,100.84,Rain,4
2682,2012-04-21 18:00:00,38.84,3.8,1.6,86,24,16.1,100.96,Rain,4
2683,2012-04-21 19:00:00,38.12,3.4,1.0,84,20,19.3,100.96,Rain,4
2684,2012-04-21 20:00:00,36.68,2.6,0.5,86,24,16.1,101.06,Rain,4
2685,2012-04-21 21:00:00,36.68,2.6,0.3,85,26,25.0,101.06,Rain,4
2686,2012-04-21 22:00:00,35.42,1.9,-0.2,86,19,19.3,101.04,Rain,4
2687,2012-04-21 23:00:00,34.88,1.6,-0.3,87,13,25.0,101.08,Rain,4
2688,2012-04-22 00:00:00,34.7,1.5,-0.6,86,24,25.0,101.04,Rain,4
2689,2012-04-22 01:00:00,34.52,1.4,-0.5,87,17,25.0,101.06,"Rain,Snow",4
2690,2012-04-22 02:00:00,33.08,0.6,-1.0,89,13,9.7,101.07,"Rain,Snow",4
2691,2012-04-22 03:00:00,33.44,0.8,-0.8,89,15,25.0,101.05,"Rain,Snow",4
2692,2012-04-22 04:00:00,34.16,1.2,-0.3,90,11,25.0,101.05,Rain,4
2693,2012-04-22 05:00:00,35.24,1.8,-0.3,86,19,25.0,101.06,Rain,4
2694,2012-04-22 06:00:00,35.42,1.9,-0.3,85,19,24.1,101.1,Cloudy,4
2695,2012-04-22 07:00:00,36.32,2.4,-0.5,81,20,24.1,101.17,Cloudy,4
2696,2012-04-22 08:00:00,37.04,2.8,-1.1,75,20,24.1,101.24,Cloudy,4
2697,2012-04-22 09:00:00,37.94,3.3,-1.0,73,28,24.1,101.27,Cloudy,4
2698,2012-04-22 10:00:00,39.2,4.0,-0.3,74,22,48.3,101.3,Cloudy,4
2699,2012-04-22 11:00:00,40.28,4.6,-0.2,71,22,48.3,101.24,Cloudy,4
2700,2012-04-22 12:00:00,41.0,5.0,-0.5,68,24,48.3,101.22,Cloudy,4
2701,2012-04-22 13:00:00,41.36,5.2,-0.4,67,20,48.3,101.3,Cloudy,4
2702,2012-04-22 14:00:00,42.620000000000005,5.9,-0.1,65,22,48.3,101.27,Cloudy,4
2703,2012-04-22 15:00:00,42.8,6.0,-0.6,63,28,48.3,101.2,Cloudy,4
2704,2012-04-22 16:00:00,43.52,6.4,0.0,64,22,48.3,101.2,Cloudy,4
2705,2012-04-22 17:00:00,43.34,6.3,-0.3,63,26,48.3,101.17,Cloudy,4
2706,2012-04-22 18:00:00,43.7,6.5,0.0,63,24,48.3,101.13,Cloudy,4
2707,2012-04-22 19:00:00,42.980000000000004,6.1,0.4,67,32,24.1,101.16,Cloudy,4
2708,2012-04-22 20:00:00,41.54,5.3,-0.6,66,32,25.0,101.19,Cloudy,4
2709,2012-04-22 21:00:00,39.74,4.3,-1.0,68,35,25.0,101.07,Rain,4
2710,2012-04-22 22:00:00,37.04,2.8,-1.1,75,32,25.0,101.05,Rain,4
2711,2012-04-22 23:00:00,35.6,2.0,-0.7,82,41,19.3,100.89,Rain,4
2712,2012-04-23 00:00:00,35.42,1.9,-0.8,82,46,19.3,100.73,Rain,4
2713,2012-04-23 01:00:00,33.98,1.1,-1.1,85,44,11.3,100.59,"Rain,Snow",4
2714,2012-04-23 02:00:00,33.98,1.1,-1.1,85,44,25.0,100.32,"Rain,Snow",4
2715,2012-04-23 03:00:00,35.06,1.7,-0.7,84,52,25.0,100.11,"Rain,Snow",4
2716,2012-04-23 04:00:00,35.6,2.0,-0.7,82,44,25.0,99.82,Rain,4
2717,2012-04-23 05:00:00,35.42,1.9,-0.2,86,46,8.0,99.74,Rain,4
2718,2012-04-23 06:00:00,35.78,2.1,-0.3,84,52,16.1,99.66,Rain,4
2719,2012-04-23 07:00:00,36.14,2.3,-0.4,82,48,24.1,99.52,Rain,4
2720,2012-04-23 08:00:00,37.04,2.8,0.3,84,48,19.3,99.4,Rain,4
2721,2012-04-23 09:00:00,37.58,3.1,0.6,84,44,12.9,99.29,Rain,4
2722,2012-04-23 10:00:00,38.66,3.7,1.1,83,46,24.1,99.23,Cloudy,4
2723,2012-04-23 11:00:00,39.38,4.1,1.7,84,48,19.3,99.15,Cloudy,4
2724,2012-04-23 12:00:00,40.28,4.6,1.9,83,46,24.1,99.09,Cloudy,4
2725,2012-04-23 13:00:00,41.0,5.0,2.4,83,41,24.1,99.06,Cloudy,4
2726,2012-04-23 14:00:00,41.54,5.3,2.2,80,44,24.1,98.97,Cloudy,4
2727,2012-04-23 15:00:00,42.26,5.7,2.4,79,43,24.1,98.9,Cloudy,4
2728,2012-04-23 16:00:00,42.08,5.6,2.4,80,39,24.1,98.81,Cloudy,4
2729,2012-04-23 17:00:00,42.620000000000005,5.9,2.9,81,35,24.1,98.8,Cloudy,4
2730,2012-04-23 18:00:00,42.620000000000005,5.9,2.8,80,43,24.1,98.66,Cloudy,4
2731,2012-04-23 19:00:00,41.72,5.4,3.2,86,39,9.7,98.61,"Rain,Fog",4
2732,2012-04-23 20:00:00,42.26,5.7,3.6,86,41,25.0,98.54,Cloudy,4
2733,2012-04-23 21:00:00,42.08,5.6,3.5,86,37,25.0,98.51,Rain,4
2734,2012-04-23 22:00:00,41.9,5.5,3.7,88,19,25.0,98.58,Cloudy,4
2735,2012-04-23 23:00:00,42.08,5.6,3.9,89,9,25.0,98.64,Cloudy,4
2736,2012-04-24 00:00:00,42.26,5.7,4.2,90,13,25.0,98.6,Cloudy,4
2737,2012-04-24 01:00:00,44.06,6.7,5.1,90,7,16.1,98.56,Cloudy,4
2738,2012-04-24 02:00:00,42.980000000000004,6.1,4.5,89,6,9.7,98.5,Fog,4
2739,2012-04-24 03:00:00,44.6,7.0,5.5,90,15,12.9,98.53,Cloudy,4
2740,2012-04-24 04:00:00,45.5,7.5,4.2,80,19,25.0,98.51,Rain Showers,4
2741,2012-04-24 05:00:00,44.78,7.1,3.1,76,19,24.1,98.47,Cloudy,4
2742,2012-04-24 06:00:00,44.24,6.8,3.4,79,19,19.3,98.51,Rain Showers,4
2743,2012-04-24 07:00:00,41.9,5.5,3.0,84,13,11.3,98.6,Rain Showers,4
2744,2012-04-24 08:00:00,43.879999999999995,6.6,3.7,82,13,24.1,98.63,Rain Showers,4
2745,2012-04-24 09:00:00,45.86,7.7,1.4,64,17,48.3,98.64,Mostly Cloudy,4
2746,2012-04-24 10:00:00,44.96,7.2,1.2,66,19,24.1,98.72,Rain Showers,4
2747,2012-04-24 11:00:00,47.84,8.8,1.2,59,26,24.1,98.78,Mostly Cloudy,4
2748,2012-04-24 12:00:00,48.019999999999996,8.9,3.6,69,17,24.1,98.82,Mostly Cloudy,4
2749,2012-04-24 13:00:00,46.4,8.0,1.2,62,24,24.1,98.9,Rain Showers,4
2750,2012-04-24 14:00:00,46.4,8.0,0.5,59,28,24.1,99.01,Cloudy,4
2751,2012-04-24 15:00:00,47.120000000000005,8.4,1.9,64,19,48.3,99.08,Cloudy,4
2752,2012-04-24 16:00:00,46.58,8.1,-0.3,55,32,48.3,99.19,Cloudy,4
2753,2012-04-24 17:00:00,46.4,8.0,0.4,59,28,48.3,99.26,Cloudy,4
2754,2012-04-24 18:00:00,45.86,7.7,0.4,60,20,48.3,99.3,Mostly Cloudy,4
2755,2012-04-24 19:00:00,44.78,7.1,0.1,61,19,24.1,99.37,Cloudy,4
2756,2012-04-24 20:00:00,44.42,6.9,0.0,61,28,25.0,99.45,Cloudy,4
2757,2012-04-24 21:00:00,43.879999999999995,6.6,-0.2,62,20,25.0,99.54,Cloudy,4
2758,2012-04-24 22:00:00,42.8,6.0,-0.9,61,24,25.0,99.56,Mostly Cloudy,4
2759,2012-04-24 23:00:00,41.72,5.4,-0.9,64,19,25.0,99.61,Mostly Cloudy,4
2760,2012-04-25 00:00:00,40.82,4.9,-0.6,68,19,25.0,99.67,Mostly Cloudy,4
2761,2012-04-25 01:00:00,41.9,5.5,-0.7,64,19,25.0,99.71,Mostly Cloudy,4
2762,2012-04-25 02:00:00,40.1,4.5,-0.2,71,13,25.0,99.74,Mostly Cloudy,4
2763,2012-04-25 03:00:00,39.92,4.4,-0.3,71,15,25.0,99.77,Mostly Cloudy,4
2764,2012-04-25 04:00:00,40.64,4.8,-0.3,70,15,25.0,99.8,Mostly Cloudy,4
2765,2012-04-25 05:00:00,40.1,4.5,0.0,73,13,24.1,99.84,Mostly Cloudy,4
2766,2012-04-25 06:00:00,41.36,5.2,0.1,70,20,24.1,99.93,Rain Showers,4
2767,2012-04-25 07:00:00,41.9,5.5,0.6,71,19,19.3,100.01,Rain Showers,4
2768,2012-04-25 08:00:00,40.82,4.9,1.5,79,19,24.1,100.08,Rain,4
2769,2012-04-25 09:00:00,41.18,5.1,2.9,86,15,24.1,100.15,Rain,4
2770,2012-04-25 10:00:00,42.980000000000004,6.1,2.9,80,9,24.1,100.22,Rain,4
2771,2012-04-25 11:00:00,46.04,7.8,2.7,70,17,48.3,100.23,Mostly Cloudy,4
2772,2012-04-25 12:00:00,46.4,8.0,1.9,65,20,48.3,100.26,Mostly Cloudy,4
2773,2012-04-25 13:00:00,47.66,8.7,0.1,55,20,48.3,100.29,Mostly Cloudy,4
2774,2012-04-25 14:00:00,49.64,9.8,1.7,57,19,24.1,100.31,Mostly Cloudy,4
2775,2012-04-25 15:00:00,45.86,7.7,0.5,60,15,24.1,100.38,Rain Showers,4
2776,2012-04-25 16:00:00,47.84,8.8,-1.5,48,17,24.1,100.41,Mostly Cloudy,4
2777,2012-04-25 17:00:00,47.84,8.8,-1.5,48,22,48.3,100.45,Mostly Cloudy,4
2778,2012-04-25 18:00:00,46.4,8.0,-1.9,50,22,48.3,100.5,Mostly Cloudy,4
2779,2012-04-25 19:00:00,45.14,7.3,0.1,60,17,24.1,100.56,Mostly Cloudy,4
2780,2012-04-25 20:00:00,45.14,7.3,-0.2,59,17,25.0,100.61,Mostly Cloudy,4
2781,2012-04-25 21:00:00,44.6,7.0,0.0,61,13,25.0,100.67,Mostly Cloudy,4
2782,2012-04-25 22:00:00,43.16,6.2,0.2,65,9,25.0,100.69,Mostly Cloudy,4
2783,2012-04-25 23:00:00,42.8,6.0,0.2,66,9,25.0,100.69,Cloudy,4
2784,2012-04-26 00:00:00,42.44,5.8,0.9,71,7,25.0,100.68,Mostly Cloudy,4
2785,2012-04-26 01:00:00,40.82,4.9,0.2,72,9,25.0,100.67,Mainly Clear,4
2786,2012-04-26 02:00:00,38.66,3.7,-0.5,74,7,25.0,100.67,Mainly Clear,4
2787,2012-04-26 03:00:00,38.3,3.5,-0.6,74,11,25.0,100.66,Clear,4
2788,2012-04-26 04:00:00,36.86,2.7,-1.5,74,7,25.0,100.66,Clear,4
2789,2012-04-26 05:00:00,36.68,2.6,-1.3,75,9,24.1,100.69,Clear,4
2790,2012-04-26 06:00:00,37.76,3.2,-0.6,76,4,48.3,100.71,Clear,4
2791,2012-04-26 07:00:00,41.9,5.5,0.9,72,7,48.3,100.72,Mostly Cloudy,4
2792,2012-04-26 08:00:00,43.16,6.2,0.8,68,7,48.3,100.72,Cloudy,4
2793,2012-04-26 09:00:00,44.42,6.9,-0.3,60,7,48.3,100.65,Cloudy,4
2794,2012-04-26 10:00:00,47.84,8.8,0.3,55,11,48.3,100.6,Mostly Cloudy,4
2795,2012-04-26 11:00:00,49.28,9.6,0.3,52,7,48.3,100.49,Cloudy,4
2796,2012-04-26 12:00:00,49.64,9.8,0.5,52,13,48.3,100.39,Cloudy,4
2797,2012-04-26 13:00:00,50.540000000000006,10.3,0.8,52,13,48.3,100.24,Cloudy,4
2798,2012-04-26 14:00:00,51.8,11.0,-0.4,45,17,24.1,100.08,Cloudy,4
2799,2012-04-26 15:00:00,52.16,11.2,-0.6,44,19,48.3,99.98,Cloudy,4
2800,2012-04-26 16:00:00,52.519999999999996,11.4,-0.6,43,19,24.1,99.84,Cloudy,4
2801,2012-04-26 17:00:00,51.8,11.0,1.3,51,15,19.3,99.8,Rain,4
2802,2012-04-26 18:00:00,47.480000000000004,8.6,5.4,80,19,19.3,99.72,Rain,4
2803,2012-04-26 19:00:00,46.94,8.3,5.6,83,15,19.3,99.7,Rain,4
2804,2012-04-26 20:00:00,46.58,8.1,5.8,85,7,25.0,99.69,Rain,4
2805,2012-04-26 21:00:00,46.4,8.0,6.2,88,9,9.7,99.67,"Rain,Fog",4
2806,2012-04-26 22:00:00,45.68,7.6,5.8,88,6,9.7,99.61,"Drizzle,Fog",4
2807,2012-04-26 23:00:00,44.42,6.9,5.3,90,13,9.7,99.59,"Rain,Fog",4
2808,2012-04-27 00:00:00,42.44,5.8,4.1,89,22,9.7,99.67,"Rain,Fog",4
2809,2012-04-27 01:00:00,40.64,4.8,2.6,86,15,25.0,99.74,Rain,4
2810,2012-04-27 02:00:00,40.46,4.7,2.8,87,15,25.0,99.79,Rain,4
2811,2012-04-27 03:00:00,39.92,4.4,1.8,83,22,25.0,99.87,Mostly Cloudy,4
2812,2012-04-27 04:00:00,39.56,4.2,1.0,80,24,25.0,99.94,Mostly Cloudy,4
2813,2012-04-27 05:00:00,37.94,3.3,-0.6,76,26,24.1,100.03,Rain Showers,4
2814,2012-04-27 06:00:00,36.5,2.5,-1.7,74,28,24.1,100.16,Mostly Cloudy,4
2815,2012-04-27 07:00:00,35.24,1.8,-2.9,71,32,12.9,100.25,Snow,4
2816,2012-04-27 08:00:00,36.14,2.3,-2.7,69,26,24.1,100.33,Snow,4
2817,2012-04-27 09:00:00,36.86,2.7,-3.2,65,32,24.1,100.4,Snow,4
2818,2012-04-27 10:00:00,38.66,3.7,-3.1,61,30,24.1,100.48,Snow,4
2819,2012-04-27 11:00:00,37.4,3.0,-3.7,61,30,24.1,100.58,Cloudy,4
2820,2012-04-27 12:00:00,36.86,2.7,-4.1,61,35,24.1,100.65,Snow,4
2821,2012-04-27 13:00:00,36.86,2.7,-5.0,57,37,24.1,100.76,Cloudy,4
2822,2012-04-27 14:00:00,35.42,1.9,-5.3,59,37,24.1,100.86,Cloudy,4
2823,2012-04-27 15:00:00,36.5,2.5,-5.1,57,30,24.1,100.92,Cloudy,4
2824,2012-04-27 16:00:00,35.78,2.1,-5.9,55,30,24.1,100.97,Cloudy,4
2825,2012-04-27 17:00:00,35.06,1.7,-6.3,55,33,24.1,101.09,Cloudy,4
2826,2012-04-27 18:00:00,33.8,1.0,-7.2,54,28,24.1,101.18,Cloudy,4
2827,2012-04-27 19:00:00,33.26,0.7,-7.7,53,22,24.1,101.25,Cloudy,4
2828,2012-04-27 20:00:00,32.9,0.5,-7.2,56,24,25.0,101.36,Cloudy,4
2829,2012-04-27 21:00:00,32.36,0.2,-7.1,58,19,25.0,101.42,Cloudy,4
2830,2012-04-27 22:00:00,32.36,0.2,-7.8,55,20,25.0,101.47,Cloudy,4
2831,2012-04-27 23:00:00,32.54,0.3,-7.7,55,17,25.0,101.5,Cloudy,4
2832,2012-04-28 00:00:00,32.36,0.2,-7.4,57,17,25.0,101.52,Cloudy,4
2833,2012-04-28 01:00:00,31.64,-0.2,-8.2,55,19,25.0,101.51,Cloudy,4
2834,2012-04-28 02:00:00,31.28,-0.4,-8.1,56,22,25.0,101.5,Cloudy,4
2835,2012-04-28 03:00:00,30.56,-0.8,-9.1,53,17,25.0,101.54,Cloudy,4
2836,2012-04-28 04:00:00,29.66,-1.3,-9.8,52,24,25.0,101.6,Cloudy,4
2837,2012-04-28 05:00:00,29.3,-1.5,-9.6,54,26,24.1,101.67,Cloudy,4
2838,2012-04-28 06:00:00,28.22,-2.1,-10.7,52,22,48.3,101.74,Mainly Clear,4
2839,2012-04-28 07:00:00,29.66,-1.3,-10.0,52,30,48.3,101.75,Mainly Clear,4
2840,2012-04-28 08:00:00,31.28,-0.4,-10.0,48,24,48.3,101.78,Mainly Clear,4
2841,2012-04-28 09:00:00,33.08,0.6,-9.7,46,32,48.3,101.79,Mainly Clear,4
2842,2012-04-28 10:00:00,35.6,2.0,-7.4,50,28,48.3,101.73,Mainly Clear,4
2843,2012-04-28 11:00:00,39.019999999999996,3.9,-9.9,36,24,48.3,101.71,Mainly Clear,4
2844,2012-04-28 12:00:00,41.0,5.0,-9.7,34,30,48.3,101.68,Mainly Clear,4
2845,2012-04-28 13:00:00,41.72,5.4,-11.1,29,32,48.3,101.62,Mainly Clear,4
2846,2012-04-28 14:00:00,43.52,6.4,-10.7,28,24,48.3,101.57,Mainly Clear,4
2847,2012-04-28 15:00:00,44.96,7.2,-10.5,27,35,48.3,101.5,Mainly Clear,4
2848,2012-04-28 16:00:00,45.32,7.4,-11.0,26,30,48.3,101.46,Mainly Clear,4
2849,2012-04-28 17:00:00,45.86,7.7,-11.2,25,28,48.3,101.45,Mainly Clear,4
2850,2012-04-28 18:00:00,44.96,7.2,-11.3,25,24,48.3,101.43,Clear,4
2851,2012-04-28 19:00:00,42.980000000000004,6.1,-11.4,27,19,48.3,101.46,Clear,4
2852,2012-04-28 20:00:00,39.38,4.1,-10.2,34,11,25.0,101.51,Mainly Clear,4
2853,2012-04-28 21:00:00,36.14,2.3,-9.7,41,11,25.0,101.55,Clear,4
2854,2012-04-28 22:00:00,35.42,1.9,-9.9,41,9,25.0,101.56,Mostly Cloudy,4
2855,2012-04-28 23:00:00,33.44,0.8,-9.1,47,6,25.0,101.55,Mostly Cloudy,4
2856,2012-04-29 00:00:00,33.44,0.8,-8.8,49,7,25.0,101.52,Cloudy,4
2857,2012-04-29 01:00:00,34.34,1.3,-8.7,47,11,25.0,101.49,Mainly Clear,4
2858,2012-04-29 02:00:00,34.34,1.3,-7.5,52,11,25.0,101.49,Mainly Clear,4
2859,2012-04-29 03:00:00,33.44,0.8,-7.8,53,13,25.0,101.47,Mostly Cloudy,4
2860,2012-04-29 04:00:00,31.82,-0.1,-7.7,57,9,25.0,101.48,Mainly Clear,4
2861,2012-04-29 05:00:00,33.62,0.9,-10.5,42,19,48.3,101.52,Mostly Cloudy,4
2862,2012-04-29 06:00:00,34.16,1.2,-11.4,38,20,48.3,101.58,Mostly Cloudy,4
2863,2012-04-29 07:00:00,35.24,1.8,-11.9,35,26,48.3,101.64,Mostly Cloudy,4
2864,2012-04-29 08:00:00,36.68,2.6,-11.7,34,19,48.3,101.65,Mostly Cloudy,4
2865,2012-04-29 09:00:00,39.74,4.3,-11.7,30,19,48.3,101.64,Mainly Clear,4
2866,2012-04-29 10:00:00,41.9,5.5,-11.4,28,26,48.3,101.67,Clear,4
2867,2012-04-29 11:00:00,43.16,6.2,-11.6,27,24,48.3,101.62,Clear,4
2868,2012-04-29 12:00:00,45.32,7.4,-10.5,27,24,48.3,101.62,Clear,4
2869,2012-04-29 13:00:00,47.120000000000005,8.4,-11.1,24,32,48.3,101.64,Clear,4
2870,2012-04-29 14:00:00,47.66,8.7,-11.7,22,22,48.3,101.65,Clear,4
